date,hour,event_type,description,program
2020-03-11,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2020-03-11,10:00,Conseil des ministres,Conseil des ministres.,['Conseil des ministres du 11 mars 2020.']
2020-03-11,13:00,Déjeuner,Déjeuner avec SAR Felipe VI Roi d'Espagne et la Reine d'Espagne.,[]
2020-03-11,16:15,Cérémonie officielle,Cérémonie pour la première journée nationale d'hommage aux victimes du terrorisme - Trocadéro.,"[""Première Journée nationale d'hommage aux victimes du terrorisme. Suivez la cérémonie au Trocadéro.""]"
2020-03-12,20:00,Discours,Adresse aux Français,"['Adresse aux Français, 12 mars 2020']"
2020-03-13,12:00,Déjeuner,"Recherche et coordination sanitaire - Déjeuner de travail avec M. Jean-Michel BLANQUER, ministre de l’Education Nationale et de la Jeunesse, Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et de l’Innovation, M. Gabriel ATTAL, Secrétaire d’Etat auprès du ministre de l’Education nationale et de la Jeunesse et Mme Jacqueline GOURAULT, ministre de la Cohésion des Territoires et des Relations avec les Collectivités territoriales.",[]
2020-03-13,15:30,Entretien,"Mobilisation économique - Entretien avec le Premier Ministre, Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire, M. Olivier VERAN, ministre des Solidarité et de la Santé, M. Bruno LE MAIRE, ministre de l’Economie et des Finances, Mme Muriel PENICAUD, ministre du Travail, M Gérald DARMANIN, ministre de l’Action et des Comptes publics et Mme Agnès PANNIER-RUNACHER, secrétaire d’Etat auprès du ministre de l’Economie et des Finances.",[]
2020-03-16,10:00,Entretien,"Conférence téléphonique avec la Chancelière de la République fédérale d’Allemagne, Mme Angela MERKEL, le Président du Conseil européen, M. Charles Michel, et la Présidente de la Commission européenne, Mme Ursula Von der Leyen.",[]
2020-03-16,20:00,Discours,Adresse aux Français,"['Adresse aux Français, 16 mars 2020']"
2020-03-17,10:30,Conseil des ministres,Conseil des ministres.,['Conseil des ministres du 17 mars 2020']
2020-03-17,15:00,Sommet,"Visioconférence  avec M. Recep Tayyip Erdogan, Président de la République de Turquie, Mme Angela MERKEL, Chancelière de la République fédérale d'Allemagne, et M. Boris JOHNSON, Premier ministre du Royaume-Uni de Grande-Bretagne et d’Irlande du Nord, sur la situation en Syrie.",[]
2020-03-17,17:00,Sommet,Conseil européen extraordinaire par visioconférence.,[]
2020-03-18,15:00,Conseil des ministres,Conseil des ministres.,['Conseil des ministres du 18 mars 2020']
2020-03-19,Après-midi,Entretien,Réunion de la « Task force Économie » face au COVID-19.,['Réunion de la « Task force Économie » face au COVID-19.']
2020-03-20,Matin,Entretien,Réunion au Centre interministériel de crise du Ministère de l'Intérieur.,"['Pour protéger les Français du COVID-19, unité et réactivité. Réunion au Centre interministériel de crise.']"
2020-03-23,Après-midi,Rencontre,Visite d'un centre d’hébergement parisien réquisitionné pour accueillir des sans-abri.,"[""Protéger tous les Français du COVID-19 : visite d'un centre d’hébergement parisien réquisitionné pour accueillir des sans-abri.""]"
2020-03-26,Matin,Sommet,Sommet extraordinaire des chefs d’Etat et de gouvernement du G20 consacré au COVID-19.,['Déclaration finale du Sommet extraordinaire des chefs d’Etat et de gouvernement du G20 consacré au COVID-19.']
2020-03-31,Matin,Rencontre,Visite de l’entreprise Kolmi-Hopen à Saint-Barthélemy-d’Anjou dans le Maine-et-Loire.,"['À Saint-Barthélemy-d’Anjou, avec les salariés de l’entreprise Kolmi-Hopen qui produisent des masques chirurgicaux et FFP2.']"
2020-04-02,Toute la journée,Discours,Message aux personnes qui vivent avec l'autisme.,"[""Message du Président Emmanuel Macron aux personnes qui vivent avec l'autisme.""]"
2020-04-03,Matin,Rencontre,Visite au Centre de crise et de soutien du Ministère de l'Europe et des Affaires étrangères.,"[""Même à l’autre bout du monde, la Nation protège les siens. Visite au Centre de crise et de soutien du Ministère de l'Europe et des Affaires étrangères.""]"
2020-04-08,Après-midi,Rencontre,"Déplacement du Président de la République dans le département de Seine-Saint-Denis. Visite de la Maison de Santé pluridisciplinaire de Pantin, puis du Centre Communal d'Action Sociale de La Courneuve.","['Rencontre avec les professionnels de la Maison de santé pluridisciplinaire de Pantin, en Seine Saint-Denis.']"
2020-04-13,20:00,Discours,Adresse aux Français.,"['Adresse aux Français, 13 avril 2020']"
2020-04-15,Matin,Discours,Message un an après l’incendie de Notre-Dame de Paris à toutes celles et ceux qui l’ont sauvée et qui aident à la reconstruire.,"['Un an après l’incendie de Notre-Dame de Paris, message du Président Emmanuel Macron à toutes celles et ceux qui l’ont sauvée et qui aident à la reconstruire.']"
2020-04-16,14:30,Sommet,Visioconférence des chefs d'Etat et de gouvernement du G7,['Visioconférence des dirigeants du G7']
2020-04-16,17:00,Rencontre,Échange avec les acteurs internationaux sur les efforts en cours pour accélérer le développement et l'accès au vaccin et au traitement,[]
2020-04-17,12:00,Entretien,"Entretien téléphonique avec Vladimir Poutine, Président de la Fédération de Russie",[]
2020-04-17,16:00,Entretien,"Entretien téléphonique avec Uhuru Kenyatta, Président de la République du Kenya",[]
2020-04-17,17:00,Entretien,"Entretien téléphonique avec Charles Michel, Président du Conseil européen",[]
2020-04-17,18:00,Entretien,"Entretien téléphonique avec Angela Merkel, Chancelière de la République fédérale d’Allemagne",[]
2020-04-20,13:00,Déjeuner,Déjeuner avec le Premier ministre.,[]
2020-04-21,11:30,Entretien,"Entretien avec M. BERNASCONI, président du Conseil économique, social et environnemental (CESE).",[]
2020-04-21,13:00,Déjeuner,"Déjeuner avec M. Gérard LARCHER, Président du Sénat et M. Richard FERRAND, Président de l’Assemblée Nationale.",[]
2020-04-21,16:00,Entretien,Entretien téléphonique avec Sa Sainteté le Pape François.,[]
2020-04-21,17:00,Entretien,"Audioconférence avec des représentants des cultes et d'associations laïques, en présence de M. Christophe CASTANER, ministre de l'Intérieur.",[]
2020-04-22,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2020-04-22,11:00,Conseil des ministres,Conseil des ministres.,['Conseil des ministres du 22 avril 2020']
2020-04-22,Après-midi,Rencontre,Déplacement à Cléder et à Saint-Pol-de-Léon. Finistère.,[]
2020-04-23,09:30,Entretien,Visioconférence avec des maires et des représentants d’associations de maires.,[]
2020-04-23,15:00,Sommet,Conseil européen par visioconférence.,"[""Déclaration du Président Emmanuel Macron à l'issue du Conseil européen consacré à la lutte contre le COVID-19.""]"
2020-04-24,10:00,Entretien,"Visioconférence concernant le plan d'action pour les entreprises du secteur de l’hôtellerie et de la restauration commerciale, du tourisme et des espaces de loisirs avec les représentants du secteur, avec Bruno LE MAIRE, ministre de l’Economie et des Finances, Gérald DARMANIN, ministre de l’Action et des Comptes publics, Jean-Yves LE DRIAN, ministre de l'Europe et des Affaires étrangères et Jean-Baptiste LEMOYNE, secrétaire d’Etat auprès du ministre de l’Europe et des Affaires étrangères.",[]
2020-04-24,15:00,Entretien,"Visio-conférence de lancement pour une initiative mondiale sur les diagnostics, les traitements et les vaccins en présence de M. Jean-Yves Le Drian, ministre de l’Europe et des affaires étrangères et M. Olivier Veran, ministre des solidarités et de la santé.","['Lancement pour une initiative mondiale sur les diagnostics, les traitements et les vaccins contre le COVID-19']"
2020-04-27,12:30,Entretien,"Entretien téléphonique avec M. Volodymyr ZELENSKY, Président de l’Ukraine.",[]
2020-04-27,15:00,Entretien,"Réunion de travail avec M. Edouard PHILIPPE, Premier ministre, M. Jean-Michel BLANQUER, ministre de l’Education nationale et de la Jeunesse, M. Olivier VERAN, ministre des Solidarités et de la Santé, M. Jean CASTEX, coordonnateur de la stratégie nationale de déconfinement et M. Jérôme SALOMON, Directeur général de la Santé.",[]
2020-04-28,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2020-04-28,10:00,Conseil des ministres,Conseil des ministres.,[]
2020-04-28,12:30,Entretien,"Entretien avec M. Christophe CASTANER, ministre de l’Intérieur.",[]
2020-04-29,10:00,Entretien,"Visio-conférence avec les présidents des exécutifs, des assemblées et des associations des maires des collectivités ultra-marines de l’océan Pacifique (Nouvelle-Calédonie, Polynésie française, Wallis et Futuna), en présence Mme Annick GIRARDIN, ministre des Outre-mer.",[]
2020-04-30,16:00,Entretien,"Visio-conférence avec les présidents d’exécutifs, des associations des maires et les préfets de La Réunion, de Mayotte et de Saint-Pierre-et-Miquelon, en présence Mme Annick GIRARDIN, ministre des Outre-mer.",[]
2020-04-30,17:30,Entretien,"Visio-conférence avec les présidents d’exécutifs, des associations des maires et les préfets de la Guyane, de la Martinique, de la Guadeloupe, de Saint-Martin et de Saint-Barthélemy, en présence Mme Annick GIRARDIN, ministre des Outre-mer.",[]
2020-05-01,12:00,Rencontre,Remise du muguet par des représentants de la filière horticole et le président du marché de Rungis.,"['Grâce au travail, célébré en ce 1er mai, la Nation tient. Écoutez le message du Président Emmanuel Macron.']"
2020-05-02,11:30,Conseil des ministres,Conseil des ministres.,['Conseil des ministres du 2 mai 2020']
2020-05-04,10:30,Rencontre,"Réunion de travail avec M. Bruno LE MAIRE, ministre de l’Economie et des Finances, Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et l’Innovation, M. Olivier VERAN, ministre de la Santé et des Solidarités, Mme Agnès PANNIER-RUNACHER, secrétaire d’Etat auprès du ministre de l’Economie et des Finances.",[]
2020-05-04,13:00,Déjeuner,Déjeuner avec le Premier ministre.,[]
2020-05-04,15:00,Entretien,"Conférence des donateurs pour l'initiative mondiale sur les diagnostics, les traitements et les vaccins (ACT-A).",[]
2020-05-05,Matin,Voyage officiel,"Déplacement dans une école élémentaire à Poissy, Yvelines.",[]
2020-05-06,10:30,Rencontre,"Visioconférence avec des artistes de différents champs de la création, en présence de M. Franck RIESTER, ministre de la Culture.",[]
2020-05-06,16:30,Entretien,Sommet Union européenne - Balkans par visioconférence,[]
2020-05-07,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2020-05-07,10:30,Conseil des ministres,Conseil des ministres.,[]
2020-05-08,10:45,Cérémonie officielle,Cérémonie du 75ème anniversaire de la Victoire du 8 mai 1945. Place Clémenceau puis Arc de Triomphe,['Commémoration du 75e anniversaire de la Victoire du 8 mai 1945.']
2020-05-11,13:00,Déjeuner,Déjeuner avec le Premier ministre.,[]
2020-05-12,10:00,Entretien,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",[]
2020-05-12,11:30,Entretien,"Entretien avec M. Christophe CASTANER, Ministre de l’Intérieur.",[]
2020-05-12,16:15,Entretien,"Entretien avec M. Jean-Michel BLANQUER, ministre de l’Education nationale et de la Jeunesse.",[]
2020-05-12,17:30,Entretien,"Entretien avec Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire et M. Jean-Baptiste DJEBBARI, secrétaire d’Etat chargé des Transports.",[]
2020-05-13,08:30,Entretien,Entretien avec le Premier ministre.,[]
2020-05-13,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2020-05-13,10:00,Conseil des ministres,Conseil des ministres.,['Conseil des ministres du 13 mai 2020']
2020-05-13,16:30,Rencontre,"Visioconférence avec les Préfets de région et les Directeurs généraux des agences régionales de santé, en présence du Premier ministre, de Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire, M. Olivier VERAN, ministre des Solidarités et de la Santé, M. Bruno LE MAIRE, ministre de l’Economie et des Finances, M. Jean-Michel BLANQUER, ministre de l’Education nationale et de la Jeunesse, M. Christophe CASTANER, ministre de l’Intérieur, Mme Annick GIRARDIN, ministre des Outre-mer,",[]
2020-05-14,12:00,Entretien,"Entretien avec M. Gérald DARMANIN, ministre de l’Action et des Comptes publics.",[]
2020-05-14,13:00,Déjeuner,"Déjeuner avec M. Gérard LARCHER, Président du Sénat et M. Richard FERRAND, Président de l'Assemblée nationale.",[]
2020-05-14,16:00,Rencontre,"Visioconférence avec des hospitaliers soignants, en présence de M. Olivier VERAN, ministre des Solidarités et de la Santé.",[]
2020-05-15,13:15,Déjeuner,Déjeuner avec des économistes.,[]
2020-05-17,11:00,Cérémonie officielle,Cérémonie de commémoration des combats de Montcornet et de la Bataille de France. Dizy-le-Gros et La-Ville-aux-Bois-les-Dizy (Aisne),['Cérémonie de commémoration des combats de Montcornet et de la Bataille de France par le Président Emmanuel Macron.']
2020-05-18,12:20,Discours,Message du Président de la République en ouverture de la 73ème assemblée mondiale de la santé.,[]
2020-05-18,13:00,Déjeuner,Déjeuner avec le Premier ministre.,[]
2020-05-18,15:30,Rencontre,"Visioconférence avec Mme Angela MERKEL, chancelière de la République fédérale d'Allemagne pour définir une initiative franco-allemande de réponse à la crise du coronavirus au niveau européen suivie d'une conférence de presse conjointe.",['Initiative franco-allemande pour la relance européenne face à la crise du coronavirus']
2020-05-19,10:00,Entretien,"Entretien avec M. Olivier VERAN, ministre des Solidarités et de la Santé.",[]
2020-05-19,15:00,Entretien,"Entretien avec M. Serge WEINBERG, Président du Conseil d’Administration de SANOFI et M. Paul HUDSON, Directeur général de SANOFI.",[]
2020-05-19,16:00,Rencontre,"Visioconférence avec des maires et des représentants d’associations d’élus, en présence de Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités territoriales, de M. Sébastien LECORNU, ministre chargé des Collectivités territoriales et de M. Jean CASTEX, coordinateur de la stratégie nationale de déconfinement.",[]
